"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"19/04/2020 08:45 - 19/04/2020 09:00","BZN|NL","9365.44","7351.01"
"19/04/2020 09:00 - 19/04/2020 09:15","BZN|NL","9371.17","7155.63"
"19/04/2020 09:15 - 19/04/2020 09:30","BZN|NL","9324.07","6905.87"
"19/04/2020 09:30 - 19/04/2020 09:45","BZN|NL","9354.25","6642.87"
"19/04/2020 09:45 - 19/04/2020 10:00","BZN|NL","9270.78","6461.55"
"19/04/2020 10:00 - 19/04/2020 10:15","BZN|NL","9215.05","6325.32"
"19/04/2020 10:15 - 19/04/2020 10:30","BZN|NL","9115.12","6127.98"
"19/04/2020 10:30 - 19/04/2020 10:45","BZN|NL","9062.53","5968.00"
"19/04/2020 10:45 - 19/04/2020 11:00","BZN|NL","8967.09","5872.85"
"19/04/2020 11:00 - 19/04/2020 11:15","BZN|NL","8911.66","5759.07"
"19/04/2020 11:15 - 19/04/2020 11:30","BZN|NL","8813.30","5617.90"
"19/04/2020 11:30 - 19/04/2020 11:45","BZN|NL","8765.04","5451.48"
"19/04/2020 11:45 - 19/04/2020 12:00","BZN|NL","8692.12","5367.26"
"19/04/2020 12:00 - 19/04/2020 12:15","BZN|NL","8622.36","5307.02"
"19/04/2020 12:15 - 19/04/2020 12:30","BZN|NL","8522.40","5234.56"
"19/04/2020 12:30 - 19/04/2020 12:45","BZN|NL","8425.60","5145.41"
"19/04/2020 12:45 - 19/04/2020 13:00","BZN|NL","8328.05","5080.99"
"19/04/2020 13:00 - 19/04/2020 13:15","BZN|NL","8227.67","5004.36"
"19/04/2020 13:15 - 19/04/2020 13:30","BZN|NL","8128.49","4936.10"
"19/04/2020 13:30 - 19/04/2020 13:45","BZN|NL","8018.92","4841.37"
"19/04/2020 13:45 - 19/04/2020 14:00","BZN|NL","7962.58","4771.53"
"19/04/2020 14:00 - 19/04/2020 14:15","BZN|NL","7932.14","4783.91"
"19/04/2020 14:15 - 19/04/2020 14:30","BZN|NL","7897.55","4818.65"
"19/04/2020 14:30 - 19/04/2020 14:45","BZN|NL","7905.39","4865.24"
"19/04/2020 14:45 - 19/04/2020 15:00","BZN|NL","7894.73","4932.82"
"19/04/2020 15:00 - 19/04/2020 15:15","BZN|NL","7915.46","5009.46"
"19/04/2020 15:15 - 19/04/2020 15:30","BZN|NL","7955.09","5096.83"
"19/04/2020 15:30 - 19/04/2020 15:45","BZN|NL","8048.38","5172.38"
"19/04/2020 15:45 - 19/04/2020 16:00","BZN|NL","8111.87","5223.81"
"19/04/2020 16:00 - 19/04/2020 16:15","BZN|NL","8208.06","5317.59"
"19/04/2020 16:15 - 19/04/2020 16:30","BZN|NL","8355.84","5540.06"
"19/04/2020 16:30 - 19/04/2020 16:45","BZN|NL","8619.07","5790.12"
"19/04/2020 16:45 - 19/04/2020 17:00","BZN|NL","8901.47","6052.43"
"19/04/2020 17:00 - 19/04/2020 17:15","BZN|NL","9310.08","6413.69"
"19/04/2020 17:15 - 19/04/2020 17:30","BZN|NL","9719.77","6943.45"
"19/04/2020 17:30 - 19/04/2020 17:45","BZN|NL","10159.07","7460.29"
"19/04/2020 17:45 - 19/04/2020 18:00","BZN|NL","10467.97","7829.45"
"19/04/2020 18:00 - 19/04/2020 18:15","BZN|NL","10691.77","8126.04"
"19/04/2020 18:15 - 19/04/2020 18:30","BZN|NL","10834.08","8395.65"
"19/04/2020 18:30 - 19/04/2020 18:45","BZN|NL","10932.03","8614.00"
"19/04/2020 18:45 - 19/04/2020 19:00","BZN|NL","11084.80","8751.62"
"19/04/2020 19:00 - 19/04/2020 19:15","BZN|NL","11159.49","8900.77"
"19/04/2020 19:15 - 19/04/2020 19:30","BZN|NL","11325.22","9110.03"
"19/04/2020 19:30 - 19/04/2020 19:45","BZN|NL","11387.85","9288.21"
"19/04/2020 19:45 - 19/04/2020 20:00","BZN|NL","11549.69","9416.51"
"19/04/2020 20:00 - 19/04/2020 20:15","BZN|NL","11563.25","9520.09"
"19/04/2020 20:15 - 19/04/2020 20:30","BZN|NL","11608.12","9682.92"
"19/04/2020 20:30 - 19/04/2020 20:45","BZN|NL","11520.22","9864.49"
"19/04/2020 20:45 - 19/04/2020 21:00","BZN|NL","11574.58","9941.92"
"19/04/2020 21:00 - 19/04/2020 21:15","BZN|NL","11684.80","9945.90"
"19/04/2020 21:15 - 19/04/2020 21:30","BZN|NL","11754.81","9887.28"
"19/04/2020 21:30 - 19/04/2020 21:45","BZN|NL","11736.33","9825.40"
"19/04/2020 21:45 - 19/04/2020 22:00","BZN|NL","11601.74","9783.64"
"19/04/2020 22:00 - 19/04/2020 22:15","BZN|NL","11489.39","9732.20"
"19/04/2020 22:15 - 19/04/2020 22:30","BZN|NL","11389.91","9679.10"
"19/04/2020 22:30 - 19/04/2020 22:45","BZN|NL","11273.49","9578.97"
"19/04/2020 22:45 - 19/04/2020 23:00","BZN|NL","11189.04","9448.87"
"19/04/2020 23:00 - 19/04/2020 23:15","BZN|NL","11065.21","9303.74"
"19/04/2020 23:15 - 19/04/2020 23:30","BZN|NL","10944.21","9186.39"
"19/04/2020 23:30 - 19/04/2020 23:45","BZN|NL","10772.76","9051.13"
"19/04/2020 23:45 - 20/04/2020 00:00","BZN|NL","10617.21","8909.66"
"20/04/2020 00:00 - 20/04/2020 00:15","BZN|NL","10534.61","8791.83"
"20/04/2020 00:15 - 20/04/2020 00:30","BZN|NL","10383.31","8692.21"
"20/04/2020 00:30 - 20/04/2020 00:45","BZN|NL","10257.37","8607.29"
"20/04/2020 00:45 - 20/04/2020 01:00","BZN|NL","10150.64","8484.62"
"20/04/2020 01:00 - 20/04/2020 01:15","BZN|NL","10017.72","8367.58"
"20/04/2020 01:15 - 20/04/2020 01:30","BZN|NL","9969.50","8281.38"
"20/04/2020 01:30 - 20/04/2020 01:45","BZN|NL","9861.61","8201.57"
"20/04/2020 01:45 - 20/04/2020 02:00","BZN|NL","9823.63","8107.08"
"20/04/2020 02:00 - 20/04/2020 02:15","BZN|NL","9742.84","8049.27"
"20/04/2020 02:15 - 20/04/2020 02:30","BZN|NL","9666.89","8015.69"
"20/04/2020 02:30 - 20/04/2020 02:45","BZN|NL","9620.86","7974.00"
"20/04/2020 02:45 - 20/04/2020 03:00","BZN|NL","9648.51","7923.95"
"20/04/2020 03:00 - 20/04/2020 03:15","BZN|NL","9609.97","7886.17"
"20/04/2020 03:15 - 20/04/2020 03:30","BZN|NL","9611.99","7868.93"
"20/04/2020 03:30 - 20/04/2020 03:45","BZN|NL","9619.57","7884.43"
"20/04/2020 03:45 - 20/04/2020 04:00","BZN|NL","9576.00","7880.80"
"20/04/2020 04:00 - 20/04/2020 04:15","BZN|NL","9603.04","7882.13"
"20/04/2020 04:15 - 20/04/2020 04:30","BZN|NL","9664.79","7929.20"
"20/04/2020 04:30 - 20/04/2020 04:45","BZN|NL","9684.14","7964.04"
"20/04/2020 04:45 - 20/04/2020 05:00","BZN|NL","9754.56","7987.23"
"20/04/2020 05:00 - 20/04/2020 05:15","BZN|NL","9935.45","8054.77"
"20/04/2020 05:15 - 20/04/2020 05:30","BZN|NL","10085.08","8190.76"
"20/04/2020 05:30 - 20/04/2020 05:45","BZN|NL","10209.85","8297.30"
"20/04/2020 05:45 - 20/04/2020 06:00","BZN|NL","10405.72","8421.56"
"20/04/2020 06:00 - 20/04/2020 06:15","BZN|NL","10749.88","8582.72"
"20/04/2020 06:15 - 20/04/2020 06:30","BZN|NL","10919.95","8811.25"
"20/04/2020 06:30 - 20/04/2020 06:45","BZN|NL","11064.30","9000.25"
"20/04/2020 06:45 - 20/04/2020 07:00","BZN|NL","11235.39","9105.76"
"20/04/2020 07:00 - 20/04/2020 07:15","BZN|NL","11526.67","9220.56"
"20/04/2020 07:15 - 20/04/2020 07:30","BZN|NL","11678.08","9417.38"
"20/04/2020 07:30 - 20/04/2020 07:45","BZN|NL","11831.94","9539.86"
"20/04/2020 07:45 - 20/04/2020 08:00","BZN|NL","11985.90","9651.01"
"20/04/2020 08:00 - 20/04/2020 08:15","BZN|NL","12130.33","9735.19"
"20/04/2020 08:15 - 20/04/2020 08:30","BZN|NL","12162.66","9776.35"
"20/04/2020 08:30 - 20/04/2020 08:45","BZN|NL","12158.01","9767.53"
"20/04/2020 08:45 - 20/04/2020 09:00","BZN|NL","12125.78","9716.02"
"20/04/2020 09:00 - 20/04/2020 09:15","BZN|NL","11983.49","9612.17"
"20/04/2020 09:15 - 20/04/2020 09:30","BZN|NL","11850.68","9422.80"
"20/04/2020 09:30 - 20/04/2020 09:45","BZN|NL","11689.55","9258.97"
"20/04/2020 09:45 - 20/04/2020 10:00","BZN|NL","11513.21","9072.71"
"20/04/2020 10:00 - 20/04/2020 10:15","BZN|NL","11373.26","8889.72"
"20/04/2020 10:15 - 20/04/2020 10:30","BZN|NL","11205.87","8703.50"
"20/04/2020 10:30 - 20/04/2020 10:45","BZN|NL","11109.53","8510.31"
"20/04/2020 10:45 - 20/04/2020 11:00","BZN|NL","10980.98","8376.47"
"20/04/2020 11:00 - 20/04/2020 11:15","BZN|NL","10848.92","8278.48"
"20/04/2020 11:15 - 20/04/2020 11:30","BZN|NL","10735.35","8184.61"
"20/04/2020 11:30 - 20/04/2020 11:45","BZN|NL","10650.49","8083.83"
"20/04/2020 11:45 - 20/04/2020 12:00","BZN|NL","10600.47","7964.54"
"20/04/2020 12:00 - 20/04/2020 12:15","BZN|NL","10506.30","7898.11"
"20/04/2020 12:15 - 20/04/2020 12:30","BZN|NL","10366.77","7826.49"
"20/04/2020 12:30 - 20/04/2020 12:45","BZN|NL","10239.81","7717.19"
"20/04/2020 12:45 - 20/04/2020 13:00","BZN|NL","10127.03","7565.79"
"20/04/2020 13:00 - 20/04/2020 13:15","BZN|NL","10130.26","7471.67"
"20/04/2020 13:15 - 20/04/2020 13:30","BZN|NL","10104.10","7368.18"
"20/04/2020 13:30 - 20/04/2020 13:45","BZN|NL","10076.08","7249.33"
"20/04/2020 13:45 - 20/04/2020 14:00","BZN|NL","9990.28","7163.39"
"20/04/2020 14:00 - 20/04/2020 14:15","BZN|NL","10028.86","7100.81"
"20/04/2020 14:15 - 20/04/2020 14:30","BZN|NL","10003.69","7102.09"
"20/04/2020 14:30 - 20/04/2020 14:45","BZN|NL","10043.27","7087.33"
"20/04/2020 14:45 - 20/04/2020 15:00","BZN|NL","10044.59","7061.26"
"20/04/2020 15:00 - 20/04/2020 15:15","BZN|NL","10059.24","7078.77"
"20/04/2020 15:15 - 20/04/2020 15:30","BZN|NL","10101.35","7127.83"
"20/04/2020 15:30 - 20/04/2020 15:45","BZN|NL","10190.40","7227.92"
"20/04/2020 15:45 - 20/04/2020 16:00","BZN|NL","10284.02","7303.19"
"20/04/2020 16:00 - 20/04/2020 16:15","BZN|NL","10419.56","7384.64"
"20/04/2020 16:15 - 20/04/2020 16:30","BZN|NL","10512.08","7647.64"
"20/04/2020 16:30 - 20/04/2020 16:45","BZN|NL","10714.67","7837.61"
"20/04/2020 16:45 - 20/04/2020 17:00","BZN|NL","11010.60","8072.38"
"20/04/2020 17:00 - 20/04/2020 17:15","BZN|NL","11298.60","8414.08"
"20/04/2020 17:15 - 20/04/2020 17:30","BZN|NL","11694.55","8768.73"
"20/04/2020 17:30 - 20/04/2020 17:45","BZN|NL","11975.34","9145.28"
"20/04/2020 17:45 - 20/04/2020 18:00","BZN|NL","12155.18","9444.39"
"20/04/2020 18:00 - 20/04/2020 18:15","BZN|NL","12143.82","9599.75"
"20/04/2020 18:15 - 20/04/2020 18:30","BZN|NL","12194.74","9552.06"
"20/04/2020 18:30 - 20/04/2020 18:45","BZN|NL","12269.72","9573.50"
"20/04/2020 18:45 - 20/04/2020 19:00","BZN|NL","12364.45","9663.79"
"20/04/2020 19:00 - 20/04/2020 19:15","BZN|NL","12388.51","9756.54"
"20/04/2020 19:15 - 20/04/2020 19:30","BZN|NL","12460.63","9832.40"
"20/04/2020 19:30 - 20/04/2020 19:45","BZN|NL","12507.29","9945.31"
"20/04/2020 19:45 - 20/04/2020 20:00","BZN|NL","12621.87","10011.90"
"20/04/2020 20:00 - 20/04/2020 20:15","BZN|NL","12591.75","10061.67"
"20/04/2020 20:15 - 20/04/2020 20:30","BZN|NL","12582.47","10111.82"
"20/04/2020 20:30 - 20/04/2020 20:45","BZN|NL","12556.59","10262.08"
"20/04/2020 20:45 - 20/04/2020 21:00","BZN|NL","12645.75","10396.92"
"20/04/2020 21:00 - 20/04/2020 21:15","BZN|NL","12747.69","10414.37"
"20/04/2020 21:15 - 20/04/2020 21:30","BZN|NL","12783.73","10399.43"
"20/04/2020 21:30 - 20/04/2020 21:45","BZN|NL","12662.07","10379.03"
"20/04/2020 21:45 - 20/04/2020 22:00","BZN|NL","12552.11","10258.45"
"20/04/2020 22:00 - 20/04/2020 22:15","BZN|NL","12342.05","10156.49"
"20/04/2020 22:15 - 20/04/2020 22:30","BZN|NL","12233.61","10031.51"
"20/04/2020 22:30 - 20/04/2020 22:45","BZN|NL","12029.72","9886.88"
"20/04/2020 22:45 - 20/04/2020 23:00","BZN|NL","11883.11","9749.80"
"20/04/2020 23:00 - 20/04/2020 23:15","BZN|NL","11757.45","9630.32"
"20/04/2020 23:15 - 20/04/2020 23:30","BZN|NL","11595.15","9601.70"
"20/04/2020 23:30 - 20/04/2020 23:45","BZN|NL","11410.47","9512.76"
"20/04/2020 23:45 - 21/04/2020 00:00","BZN|NL","11181.13","9387.23"
"21/04/2020 00:00 - 21/04/2020 00:15","BZN|NL","10982.59","9278.12"
"21/04/2020 00:15 - 21/04/2020 00:30","BZN|NL","10836.44","9218.13"
"21/04/2020 00:30 - 21/04/2020 00:45","BZN|NL","10703.21","9138.61"
"21/04/2020 00:45 - 21/04/2020 01:00","BZN|NL","10588.90","9051.46"
"21/04/2020 01:00 - 21/04/2020 01:15","BZN|NL","10461.35","8967.69"
"21/04/2020 01:15 - 21/04/2020 01:30","BZN|NL","10331.70","8876.96"
"21/04/2020 01:30 - 21/04/2020 01:45","BZN|NL","10264.96","8783.30"
"21/04/2020 01:45 - 21/04/2020 02:00","BZN|NL","10197.03","8720.76"
"21/04/2020 02:00 - 21/04/2020 02:15","BZN|NL","10136.70","8679.28"
"21/04/2020 02:15 - 21/04/2020 02:30","BZN|NL","10116.32","8681.72"
"21/04/2020 02:30 - 21/04/2020 02:45","BZN|NL","10093.57","8664.06"
"21/04/2020 02:45 - 21/04/2020 03:00","BZN|NL","10073.46","8657.82"
"21/04/2020 03:00 - 21/04/2020 03:15","BZN|NL","10047.76","8647.62"
"21/04/2020 03:15 - 21/04/2020 03:30","BZN|NL","10037.66","8636.68"
"21/04/2020 03:30 - 21/04/2020 03:45","BZN|NL","9978.87","8635.76"
"21/04/2020 03:45 - 21/04/2020 04:00","BZN|NL","9971.17","8632.27"
"21/04/2020 04:00 - 21/04/2020 04:15","BZN|NL","9997.51","8633.39"
"21/04/2020 04:15 - 21/04/2020 04:30","BZN|NL","10011.51","8688.51"
"21/04/2020 04:30 - 21/04/2020 04:45","BZN|NL","10029.33","8725.48"
"21/04/2020 04:45 - 21/04/2020 05:00","BZN|NL","10068.46","8774.33"
"21/04/2020 05:00 - 21/04/2020 05:15","BZN|NL","10186.73","8815.02"
"21/04/2020 05:15 - 21/04/2020 05:30","BZN|NL","10307.96","8933.23"
"21/04/2020 05:30 - 21/04/2020 05:45","BZN|NL","10437.53","9064.64"
"21/04/2020 05:45 - 21/04/2020 06:00","BZN|NL","10643.48","9209.17"
"21/04/2020 06:00 - 21/04/2020 06:15","BZN|NL","10931.14","9400.28"
"21/04/2020 06:15 - 21/04/2020 06:30","BZN|NL","11117.95","9671.12"
"21/04/2020 06:30 - 21/04/2020 06:45","BZN|NL","11189.79","9918.64"
"21/04/2020 06:45 - 21/04/2020 07:00","BZN|NL","11355.53","10071.25"
"21/04/2020 07:00 - 21/04/2020 07:15","BZN|NL","11616.35","10263.29"
"21/04/2020 07:15 - 21/04/2020 07:30","BZN|NL","11771.53","10508.36"
"21/04/2020 07:30 - 21/04/2020 07:45","BZN|NL","11946.35","10685.60"
"21/04/2020 07:45 - 21/04/2020 08:00","BZN|NL","12060.25","10820.15"
"21/04/2020 08:00 - 21/04/2020 08:15","BZN|NL","12156.68","10938.66"
"21/04/2020 08:15 - 21/04/2020 08:30","BZN|NL","12167.20","11005.66"
"21/04/2020 08:30 - 21/04/2020 08:45","BZN|NL","12181.00","10989.81"
"21/04/2020 08:45 - 21/04/2020 09:00","BZN|NL","12102.37","10912.24"
"21/04/2020 09:00 - 21/04/2020 09:15","BZN|NL","11963.27","10777.13"
"21/04/2020 09:15 - 21/04/2020 09:30","BZN|NL","11771.59","10541.50"
"21/04/2020 09:30 - 21/04/2020 09:45","BZN|NL","11650.97","10296.50"
"21/04/2020 09:45 - 21/04/2020 10:00","BZN|NL","11512.44","10123.97"
"21/04/2020 10:00 - 21/04/2020 10:15","BZN|NL","11373.00","9914.01"
"21/04/2020 10:15 - 21/04/2020 10:30","BZN|NL","11193.59","9648.55"
"21/04/2020 10:30 - 21/04/2020 10:45","BZN|NL","11084.68","9390.77"
"21/04/2020 10:45 - 21/04/2020 11:00","BZN|NL","10972.83","9197.71"
"21/04/2020 11:00 - 21/04/2020 11:15","BZN|NL","10854.89","9036.63"
"21/04/2020 11:15 - 21/04/2020 11:30","BZN|NL","10747.52","8856.95"
"21/04/2020 11:30 - 21/04/2020 11:45","BZN|NL","10663.56","8701.33"
"21/04/2020 11:45 - 21/04/2020 12:00","BZN|NL","10633.59","8603.06"
"21/04/2020 12:00 - 21/04/2020 12:15","BZN|NL","10566.44","8497.16"
"21/04/2020 12:15 - 21/04/2020 12:30","BZN|NL","10476.25","8360.53"
"21/04/2020 12:30 - 21/04/2020 12:45","BZN|NL","10354.84","8219.30"
"21/04/2020 12:45 - 21/04/2020 13:00","BZN|NL","10272.76","8079.06"
"21/04/2020 13:00 - 21/04/2020 13:15","BZN|NL","10248.42","8011.24"
"21/04/2020 13:15 - 21/04/2020 13:30","BZN|NL","10238.97","8008.31"
"21/04/2020 13:30 - 21/04/2020 13:45","BZN|NL","10207.29","7965.00"
"21/04/2020 13:45 - 21/04/2020 14:00","BZN|NL","10191.34","7908.52"
"21/04/2020 14:00 - 21/04/2020 14:15","BZN|NL","10137.87","7883.23"
"21/04/2020 14:15 - 21/04/2020 14:30","BZN|NL","10093.91","7857.69"
"21/04/2020 14:30 - 21/04/2020 14:45","BZN|NL","10130.79","7857.76"
"21/04/2020 14:45 - 21/04/2020 15:00","BZN|NL","10175.75","7843.61"
"21/04/2020 15:00 - 21/04/2020 15:15","BZN|NL","10188.69","7857.22"
"21/04/2020 15:15 - 21/04/2020 15:30","BZN|NL","10251.11","7860.39"
"21/04/2020 15:30 - 21/04/2020 15:45","BZN|NL","10344.99","7942.83"
"21/04/2020 15:45 - 21/04/2020 16:00","BZN|NL","10438.74","8052.50"
"21/04/2020 16:00 - 21/04/2020 16:15","BZN|NL","10524.58","8149.91"
"21/04/2020 16:15 - 21/04/2020 16:30","BZN|NL","10631.73","8271.75"
"21/04/2020 16:30 - 21/04/2020 16:45","BZN|NL","10824.57","8435.19"
"21/04/2020 16:45 - 21/04/2020 17:00","BZN|NL","11109.40","8641.94"
"21/04/2020 17:00 - 21/04/2020 17:15","BZN|NL","11390.40","8894.49"
"21/04/2020 17:15 - 21/04/2020 17:30","BZN|NL","11742.10","9206.16"
"21/04/2020 17:30 - 21/04/2020 17:45","BZN|NL","12061.14","9515.99"
"21/04/2020 17:45 - 21/04/2020 18:00","BZN|NL","12251.05","9752.34"
"21/04/2020 18:00 - 21/04/2020 18:15","BZN|NL","12251.14","9867.49"
"21/04/2020 18:15 - 21/04/2020 18:30","BZN|NL","12268.81","9927.49"
"21/04/2020 18:30 - 21/04/2020 18:45","BZN|NL","12307.03","10051.41"
"21/04/2020 18:45 - 21/04/2020 19:00","BZN|NL","12487.54","10204.64"
"21/04/2020 19:00 - 21/04/2020 19:15","BZN|NL","12298.94","10346.07"
"21/04/2020 19:15 - 21/04/2020 19:30","BZN|NL","12199.64","10402.03"
"21/04/2020 19:30 - 21/04/2020 19:45","BZN|NL","12379.33","10530.90"
"21/04/2020 19:45 - 21/04/2020 20:00","BZN|NL","12586.70","10675.17"
"21/04/2020 20:00 - 21/04/2020 20:15","BZN|NL","12608.32","10777.65"
"21/04/2020 20:15 - 21/04/2020 20:30","BZN|NL","12656.24","10848.51"
"21/04/2020 20:30 - 21/04/2020 20:45","BZN|NL","12655.61","10948.82"
"21/04/2020 20:45 - 21/04/2020 21:00","BZN|NL","12692.09","11072.11"
"21/04/2020 21:00 - 21/04/2020 21:15","BZN|NL","12845.52","11090.26"
"21/04/2020 21:15 - 21/04/2020 21:30","BZN|NL","12847.99","11065.68"
"21/04/2020 21:30 - 21/04/2020 21:45","BZN|NL","12764.43","10995.34"
"21/04/2020 21:45 - 21/04/2020 22:00","BZN|NL","12614.60","10874.74"
"21/04/2020 22:00 - 21/04/2020 22:15","BZN|NL","12430.73","10739.46"
"21/04/2020 22:15 - 21/04/2020 22:30","BZN|NL","12276.03","10611.29"
"21/04/2020 22:30 - 21/04/2020 22:45","BZN|NL","12137.91","10451.53"
"21/04/2020 22:45 - 21/04/2020 23:00","BZN|NL","11959.97","10263.98"
"21/04/2020 23:00 - 21/04/2020 23:15","BZN|NL","11839.01","10136.48"
"21/04/2020 23:15 - 21/04/2020 23:30","BZN|NL","11701.60","10083.00"
"21/04/2020 23:30 - 21/04/2020 23:45","BZN|NL","11487.09","9967.88"
"21/04/2020 23:45 - 22/04/2020 00:00","BZN|NL","11309.39","9823.23"
"22/04/2020 00:00 - 22/04/2020 00:15","BZN|NL","11153.78","9684.30"
"22/04/2020 00:15 - 22/04/2020 00:30","BZN|NL","11022.23","9622.87"
"22/04/2020 00:30 - 22/04/2020 00:45","BZN|NL","10893.92","9549.26"
"22/04/2020 00:45 - 22/04/2020 01:00","BZN|NL","10755.29","9443.09"
"22/04/2020 01:00 - 22/04/2020 01:15","BZN|NL","10600.16","9325.20"
"22/04/2020 01:15 - 22/04/2020 01:30","BZN|NL","10491.19","9223.04"
"22/04/2020 01:30 - 22/04/2020 01:45","BZN|NL","10399.86","9162.07"
"22/04/2020 01:45 - 22/04/2020 02:00","BZN|NL","10353.06","9089.63"
"22/04/2020 02:00 - 22/04/2020 02:15","BZN|NL","10293.78","9023.93"
"22/04/2020 02:15 - 22/04/2020 02:30","BZN|NL","10239.86","8992.52"
"22/04/2020 02:30 - 22/04/2020 02:45","BZN|NL","10196.78","8984.04"
"22/04/2020 02:45 - 22/04/2020 03:00","BZN|NL","10168.39","8968.95"
"22/04/2020 03:00 - 22/04/2020 03:15","BZN|NL","10118.69","8958.75"
"22/04/2020 03:15 - 22/04/2020 03:30","BZN|NL","10113.19","8972.39"
"22/04/2020 03:30 - 22/04/2020 03:45","BZN|NL","10090.62","8969.47"
"22/04/2020 03:45 - 22/04/2020 04:00","BZN|NL","10100.26","8967.91"
"22/04/2020 04:00 - 22/04/2020 04:15","BZN|NL","10092.01","8974.07"
"22/04/2020 04:15 - 22/04/2020 04:30","BZN|NL","10074.79","8988.81"
"22/04/2020 04:30 - 22/04/2020 04:45","BZN|NL","10090.95","9005.64"
"22/04/2020 04:45 - 22/04/2020 05:00","BZN|NL","10150.53","9021.29"
"22/04/2020 05:00 - 22/04/2020 05:15","BZN|NL","10270.18","9066.21"
"22/04/2020 05:15 - 22/04/2020 05:30","BZN|NL","10396.09","9172.41"
"22/04/2020 05:30 - 22/04/2020 05:45","BZN|NL","10503.80","9290.75"
"22/04/2020 05:45 - 22/04/2020 06:00","BZN|NL","10676.39","9407.32"
"22/04/2020 06:00 - 22/04/2020 06:15","BZN|NL","10967.26","9526.26"
"22/04/2020 06:15 - 22/04/2020 06:30","BZN|NL","11105.61","9748.50"
"22/04/2020 06:30 - 22/04/2020 06:45","BZN|NL","11214.18","9966.32"
"22/04/2020 06:45 - 22/04/2020 07:00","BZN|NL","11337.17","10073.60"
"22/04/2020 07:00 - 22/04/2020 07:15","BZN|NL","11546.34","10218.08"
"22/04/2020 07:15 - 22/04/2020 07:30","BZN|NL","11650.19","10461.56"
"22/04/2020 07:30 - 22/04/2020 07:45","BZN|NL","11821.13","10664.46"
"22/04/2020 07:45 - 22/04/2020 08:00","BZN|NL","11998.74","10801.24"
"22/04/2020 08:00 - 22/04/2020 08:15","BZN|NL","12125.41","10872.05"
"22/04/2020 08:15 - 22/04/2020 08:30","BZN|NL","12092.72","10884.92"
"22/04/2020 08:30 - 22/04/2020 08:45","BZN|NL","12114.23","10873.83"
"22/04/2020 08:45 - 22/04/2020 09:00","BZN|NL","12038.83","10778.29"
"22/04/2020 09:00 - 22/04/2020 09:15","BZN|NL","11932.25","10573.66"
"22/04/2020 09:15 - 22/04/2020 09:30","BZN|NL","11841.03","10306.11"
"22/04/2020 09:30 - 22/04/2020 09:45","BZN|NL","11676.39","10065.55"
"22/04/2020 09:45 - 22/04/2020 10:00","BZN|NL","11568.14","9792.24"
"22/04/2020 10:00 - 22/04/2020 10:15","BZN|NL","11441.68","9565.29"
"22/04/2020 10:15 - 22/04/2020 10:30","BZN|NL","11259.71","9324.12"
"22/04/2020 10:30 - 22/04/2020 10:45","BZN|NL","11101.45","9050.86"
"22/04/2020 10:45 - 22/04/2020 11:00","BZN|NL","10970.17","8847.32"
"22/04/2020 11:00 - 22/04/2020 11:15","BZN|NL","10842.12","8684.48"
"22/04/2020 11:15 - 22/04/2020 11:30","BZN|NL","10737.41","8490.20"
"22/04/2020 11:30 - 22/04/2020 11:45","BZN|NL","10679.46","8299.21"
"22/04/2020 11:45 - 22/04/2020 12:00","BZN|NL","10627.85","8177.96"
"22/04/2020 12:00 - 22/04/2020 12:15","BZN|NL","10604.99","8101.97"
"22/04/2020 12:15 - 22/04/2020 12:30","BZN|NL","10482.04","8010.49"
"22/04/2020 12:30 - 22/04/2020 12:45","BZN|NL","10371.35","7900.05"
"22/04/2020 12:45 - 22/04/2020 13:00","BZN|NL","10278.11","7810.47"
"22/04/2020 13:00 - 22/04/2020 13:15","BZN|NL","10253.34","7749.86"
"22/04/2020 13:15 - 22/04/2020 13:30","BZN|NL","10254.92","7786.93"
"22/04/2020 13:30 - 22/04/2020 13:45","BZN|NL","10219.60","7797.00"
"22/04/2020 13:45 - 22/04/2020 14:00","BZN|NL","10207.99","7767.75"
"22/04/2020 14:00 - 22/04/2020 14:15","BZN|NL","10189.38","7776.50"
"22/04/2020 14:15 - 22/04/2020 14:30","BZN|NL","10088.48","7845.17"
"22/04/2020 14:30 - 22/04/2020 14:45","BZN|NL","10119.35","7911.23"
"22/04/2020 14:45 - 22/04/2020 15:00","BZN|NL","10138.72","7947.53"
"22/04/2020 15:00 - 22/04/2020 15:15","BZN|NL","10173.41","7995.07"
"22/04/2020 15:15 - 22/04/2020 15:30","BZN|NL","10231.73","8042.76"
"22/04/2020 15:30 - 22/04/2020 15:45","BZN|NL","10325.01","8134.78"
"22/04/2020 15:45 - 22/04/2020 16:00","BZN|NL","10398.60","8241.31"
"22/04/2020 16:00 - 22/04/2020 16:15","BZN|NL","10481.75","8319.78"
"22/04/2020 16:15 - 22/04/2020 16:30","BZN|NL","10614.45","8462.69"
"22/04/2020 16:30 - 22/04/2020 16:45","BZN|NL","10817.65","8622.71"
"22/04/2020 16:45 - 22/04/2020 17:00","BZN|NL","11130.46","8871.31"
"22/04/2020 17:00 - 22/04/2020 17:15","BZN|NL","11435.94","9188.32"
"22/04/2020 17:15 - 22/04/2020 17:30","BZN|NL","11797.51","9536.39"
"22/04/2020 17:30 - 22/04/2020 17:45","BZN|NL","12050.09","9920.00"
