event_time_utc,zone,temperature_c,u10_ms,v10_ms,surface_pressure_pa
2020-03-23 01:00:00,NL,2.901825,-5.9121017,3.62383,102924.49
2020-03-23 02:00:00,NL,2.3921509,-5.6384687,3.8444207,102937.07
2020-03-23 03:00:00,NL,1.9402771,-5.43556,3.9371483,102934.37
2020-03-23 04:00:00,NL,1.5656738,-5.3667374,3.9703922,102931.47
2020-03-23 05:00:00,NL,1.2308044,-5.295333,3.9811912,102960.87
2020-03-23 06:00:00,NL,1.0812378,-5.385442,3.9421172,102973.6
2020-03-23 07:00:00,NL,1.7721863,-5.4579134,3.9714305,103004.125
2020-03-23 08:00:00,NL,2.6730652,-5.733181,4.4067216,103018.46
2020-03-23 09:00:00,NL,3.6496277,-5.4730263,4.6591587,103033.41
2020-03-23 10:00:00,NL,4.7766113,-4.758399,3.9720836,102991.805
2020-03-23 11:00:00,NL,5.846527,-4.9816046,3.8495529,102972.84
2020-03-23 12:00:00,NL,6.846039,-5.33444,3.81978,102919.91
2020-03-23 13:00:00,NL,7.7445984,-5.621793,3.9588113,102896.95
2020-03-23 14:00:00,NL,8.420074,-5.642673,3.9319067,102840.59
2020-03-23 15:00:00,NL,8.804993,-5.530214,3.934924,102799.56
2020-03-23 16:00:00,NL,8.89859,-5.2628613,3.6483574,102767.25
2020-03-23 17:00:00,NL,8.460968,-4.9552026,3.2588906,102765.086
2020-03-23 18:00:00,NL,7.351959,-4.9453444,3.2395716,102776.04
2020-03-23 19:00:00,NL,6.270996,-5.0549955,3.5302932,102810.79
2020-03-23 20:00:00,NL,5.6839905,-4.9729843,3.8838465,102810.836
2020-03-23 21:00:00,NL,5.0177,-4.683618,4.272019,102810.445
2020-03-23 22:00:00,NL,4.5734863,-4.549878,4.429936,102786.91
2020-03-23 23:00:00,NL,4.1136475,-4.064901,4.7395773,102778.555
2020-03-24 00:00:00,NL,3.57901,-3.5876012,5.0029445,102778.32
2020-03-24 01:00:00,NL,3.1119995,-3.0766456,4.975379,102779.59
2020-03-24 02:00:00,NL,2.599945,-2.6875465,4.668395,102798.13
2020-03-24 03:00:00,NL,2.221283,-2.5793893,4.4366426,102793.9
2020-03-24 04:00:00,NL,1.8120728,-2.605941,4.291906,102801.84
2020-03-24 05:00:00,NL,1.391571,-2.724335,4.2511635,102817.9
2020-03-24 06:00:00,NL,1.3482056,-2.9060428,4.2686043,102828.836
2020-03-24 07:00:00,NL,2.4601135,-3.0590775,4.5745907,102851.68
2020-03-24 08:00:00,NL,3.8231506,-2.8776214,4.9304733,102853.016
2020-03-24 09:00:00,NL,5.10672,-2.819944,5.201126,102861.05
2020-03-24 10:00:00,NL,6.354248,-2.6978369,4.800029,102835.19
2020-03-24 11:00:00,NL,7.359436,-2.8656034,4.6196017,102794.9
2020-03-24 12:00:00,NL,8.247681,-3.0806978,4.5692067,102744.74
2020-03-24 13:00:00,NL,8.9670105,-3.268958,4.423956,102685.95
2020-03-24 14:00:00,NL,9.49292,-3.3898845,4.1829634,102628.32
2020-03-24 15:00:00,NL,9.7499695,-3.4178782,3.9198153,102584.414
2020-03-24 16:00:00,NL,9.726837,-3.3759537,3.586495,102537.61
2020-03-24 17:00:00,NL,9.2708435,-3.136173,3.0741925,102539.836
2020-03-24 18:00:00,NL,8.050262,-3.1672509,2.9407382,102540.27
2020-03-24 19:00:00,NL,6.976837,-3.3598406,3.0132115,102580.91
2020-03-24 20:00:00,NL,6.300537,-3.5384946,3.2893193,102587.48
2020-03-24 21:00:00,NL,5.538208,-3.5471766,3.6525598,102604.46
2020-03-24 22:00:00,NL,4.920685,-3.3948405,3.7882378,102567.02
2020-03-24 23:00:00,NL,4.3368225,-3.0376706,3.9383605,102548.0
2020-03-25 00:00:00,NL,3.774353,-2.8720856,3.9982522,102508.09
2020-03-25 01:00:00,NL,3.1083984,-2.6285233,3.8638265,102560.23
2020-03-25 02:00:00,NL,2.625885,-2.6171024,3.604569,102502.35
2020-03-25 03:00:00,NL,2.2415771,-2.4788587,3.4596941,102529.07
2020-03-25 04:00:00,NL,1.8939514,-2.3794115,3.2122073,102510.06
2020-03-25 05:00:00,NL,1.4353027,-2.4377878,3.0223005,102514.516
2020-03-25 06:00:00,NL,1.2231445,-2.516739,2.7702117,102539.37
2020-03-25 07:00:00,NL,2.6326904,-2.9776607,2.6899133,102574.17
2020-03-25 08:00:00,NL,4.0780945,-2.9057734,2.5648496,102565.88
2020-03-25 09:00:00,NL,5.360321,-3.1207314,2.511665,102580.99
2020-03-25 10:00:00,NL,6.5670166,-3.2084641,1.8625836,102532.29
2020-03-25 11:00:00,NL,7.5305786,-3.4973779,1.2985723,102500.25
2020-03-25 12:00:00,NL,8.417938,-3.804686,0.7310473,102417.555
2020-03-25 13:00:00,NL,9.16626,-4.201808,0.11106769,102370.875
2020-03-25 14:00:00,NL,9.659943,-4.5814147,-0.48225495,102304.164
2020-03-25 15:00:00,NL,9.935425,-4.803006,-0.8295002,102234.32
2020-03-25 16:00:00,NL,9.849609,-4.6940556,-1.0453566,102188.58
2020-03-25 17:00:00,NL,9.2951355,-4.452834,-1.1808872,102167.38
2020-03-25 18:00:00,NL,8.038666,-4.394964,-1.2406691,102143.96
2020-03-25 19:00:00,NL,7.1398315,-4.700749,-1.1978385,102168.11
2020-03-25 20:00:00,NL,6.711334,-4.940729,-0.8449699,102212.15
2020-03-25 21:00:00,NL,6.3322144,-5.0345435,-0.35849673,102214.9
2020-03-25 22:00:00,NL,5.957123,-5.0976872,-0.3761111,102197.38
2020-03-25 23:00:00,NL,5.5099792,-5.060359,0.18277861,102193.164
2020-03-26 00:00:00,NL,4.800812,-4.784592,0.4498071,102165.19
2020-03-26 01:00:00,NL,4.187195,-4.520856,0.48592854,102148.91
2020-03-26 02:00:00,NL,3.5317078,-4.461149,0.43663722,102127.22
2020-03-26 03:00:00,NL,2.8789673,-4.410712,0.35838243,102110.35
2020-03-26 04:00:00,NL,2.417694,-4.288348,0.09188401,102078.3
2020-03-26 05:00:00,NL,1.997406,-4.2099166,-0.30726537,102090.445
2020-03-26 06:00:00,NL,1.9537354,-4.4297166,-0.67666155,102121.81
2020-03-26 07:00:00,NL,3.2487488,-4.9029756,-0.8894495,102152.69
2020-03-26 08:00:00,NL,4.5090027,-5.259338,-0.8583588,102176.16
2020-03-26 09:00:00,NL,5.756714,-5.475087,-0.8951862,102193.21
2020-03-26 10:00:00,NL,7.0274963,-5.286873,-1.2281914,102153.484
2020-03-26 11:00:00,NL,7.829834,-5.3176293,-1.7441915,102113.84
2020-03-26 12:00:00,NL,8.523254,-5.395479,-2.147469,102088.164
2020-03-26 13:00:00,NL,9.06781,-5.6106877,-2.5331175,102041.72
2020-03-26 14:00:00,NL,9.390564,-5.869398,-2.6232846,102009.56
2020-03-26 15:00:00,NL,9.52298,-6.015326,-2.5436492,101988.58
2020-03-26 16:00:00,NL,9.420776,-5.791398,-2.4040742,101962.18
2020-03-26 17:00:00,NL,9.047424,-5.1368623,-2.306007,101966.63
2020-03-26 18:00:00,NL,8.103149,-4.8459926,-2.2032113,101981.94
2020-03-26 19:00:00,NL,7.0658875,-4.804966,-2.0589578,102040.734
2020-03-26 20:00:00,NL,6.5068054,-4.6247773,-2.0147865,102053.77
2020-03-26 21:00:00,NL,6.11792,-4.519337,-2.0456016,102055.41
2020-03-26 22:00:00,NL,5.7390747,-4.5216665,-2.3026528,102024.73
2020-03-26 23:00:00,NL,5.342621,-4.202078,-2.3942318,102018.08
2020-03-27 00:00:00,NL,4.971924,-4.1376576,-2.5232723,102017.16
2020-03-27 01:00:00,NL,4.5794373,-4.1072664,-2.7075262,101976.7
2020-03-27 02:00:00,NL,4.2447815,-4.133653,-2.9041438,101966.01
2020-03-27 03:00:00,NL,3.9243164,-4.2644176,-2.9864578,101950.5
2020-03-27 04:00:00,NL,3.740387,-4.3766456,-3.04273,101933.25
2020-03-27 05:00:00,NL,3.5487366,-4.46776,-2.9754202,101945.984
2020-03-27 06:00:00,NL,3.534546,-4.541655,-2.988838,101956.4
2020-03-27 07:00:00,NL,4.5503845,-4.6582446,-3.0244925,101959.44
2020-03-27 08:00:00,NL,5.913788,-4.9082313,-3.0711763,101969.18
2020-03-27 09:00:00,NL,7.2926025,-4.9761066,-3.2179196,101978.08
2020-03-27 10:00:00,NL,8.55957,-4.8838177,-3.3542962,101938.57
2020-03-27 11:00:00,NL,9.636505,-4.7538395,-3.802663,101900.48
2020-03-27 12:00:00,NL,10.541901,-4.674146,-4.226398,101864.73
2020-03-27 13:00:00,NL,11.294495,-4.6864824,-4.6278763,101818.25
2020-03-27 14:00:00,NL,11.731567,-4.744304,-4.861062,101779.24
2020-03-27 15:00:00,NL,11.920044,-4.731029,-4.9739523,101755.79
2020-03-27 16:00:00,NL,11.826965,-4.3667264,-4.8620605,101725.945
2020-03-27 17:00:00,NL,11.333557,-4.0041513,-4.796108,101750.195
2020-03-27 18:00:00,NL,10.3341675,-3.9011786,-4.772916,101784.15
2020-03-27 19:00:00,NL,9.40271,-4.0985804,-4.7837715,101855.766
2020-03-27 20:00:00,NL,8.900604,-4.281399,-4.615694,101888.49
2020-03-27 21:00:00,NL,8.405212,-4.4009476,-4.47764,101925.99
2020-03-27 22:00:00,NL,8.0772705,-4.5928226,-4.454959,101940.305
2020-03-27 23:00:00,NL,7.5545654,-4.389933,-4.1456,101944.05
2020-03-28 00:00:00,NL,7.1861267,-4.092142,-4.179934,101934.05
2020-03-28 01:00:00,NL,6.758728,-3.7920353,-4.38416,101953.32
2020-03-28 02:00:00,NL,6.376526,-3.7249773,-4.6888347,101963.42
2020-03-28 03:00:00,NL,5.9593506,-3.7320275,-4.89423,101959.44
2020-03-28 04:00:00,NL,5.745819,-3.8137898,-4.9952326,101976.86
2020-03-28 05:00:00,NL,5.415802,-3.7651746,-5.0804763,102012.61
2020-03-28 06:00:00,NL,5.317322,-3.6785889,-5.302731,102058.805
2020-03-28 07:00:00,NL,6.139221,-3.622191,-5.6078453,102105.9
2020-03-28 08:00:00,NL,7.2295837,-3.8742435,-5.935072,102156.56
2020-03-28 09:00:00,NL,8.303528,-3.8594837,-6.1087027,102204.58
2020-03-28 10:00:00,NL,9.322296,-3.921198,-6.023548,102223.19
2020-03-28 11:00:00,NL,10.041901,-3.42945,-6.3595424,102230.01
2020-03-28 12:00:00,NL,10.416138,-2.8985462,-6.982322,102220.87
2020-03-28 13:00:00,NL,10.478241,-2.4618578,-7.543235,102233.164
2020-03-28 14:00:00,NL,10.367462,-1.9982963,-7.9808674,102197.03
2020-03-28 15:00:00,NL,10.0216675,-1.6303482,-8.365646,102198.13
2020-03-28 16:00:00,NL,9.421143,-1.2624031,-8.580737,102212.125
2020-03-28 17:00:00,NL,8.571106,-1.0350754,-8.655096,102232.91
2020-03-28 18:00:00,NL,7.5706787,-0.9525446,-8.633199,102289.65
2020-03-28 19:00:00,NL,6.8279114,-0.9556632,-8.74253,102369.32
2020-03-28 20:00:00,NL,6.2490234,-1.0569385,-8.70253,102441.016
2020-03-28 21:00:00,NL,5.785095,-1.1618258,-8.657451,102438.32
2020-03-28 22:00:00,NL,5.4522705,-1.2761617,-8.137513,102500.06
2020-03-28 23:00:00,NL,5.158783,-1.1410497,-8.290375,102491.19
2020-03-29 00:00:00,NL,4.8875732,-1.0100665,-8.152886,102503.5
2020-03-29 01:00:00,NL,4.6873474,-0.89772415,-7.912,102489.27
2020-03-29 02:00:00,NL,4.4990234,-0.95226187,-7.7968707,102474.266
2020-03-29 03:00:00,NL,4.363922,-1.2674252,-7.7451057,102491.125
2020-03-29 04:00:00,NL,4.3506775,-1.8116049,-7.927584,102485.7
2020-03-29 05:00:00,NL,4.2732544,-2.4811842,-8.068524,102527.41
2020-03-29 06:00:00,NL,4.3355713,-3.1554449,-8.207554,102582.125
2020-03-29 07:00:00,NL,4.856537,-3.544627,-8.263602,102660.24
2020-03-29 08:00:00,NL,5.249054,-4.847699,-9.450531,102734.49
2020-03-29 09:00:00,NL,5.5122375,-5.2812724,-9.644332,102801.266
2020-03-29 10:00:00,NL,5.35376,-4.8738294,-9.375767,102861.84
2020-03-29 11:00:00,NL,5.2897034,-5.128755,-9.652781,102923.414
2020-03-29 12:00:00,NL,5.3745117,-5.31798,-9.8275175,102931.76
2020-03-29 13:00:00,NL,5.250885,-5.426884,-9.682491,102963.75
2020-03-29 14:00:00,NL,5.175171,-5.3223834,-9.478213,102975.805
2020-03-29 15:00:00,NL,5.108124,-5.1973243,-9.371234,102999.766
2020-03-29 16:00:00,NL,4.918457,-5.0008297,-9.178328,103042.9
2020-03-29 17:00:00,NL,4.6303406,-4.6060524,-8.568803,103087.336
2020-03-29 18:00:00,NL,4.193451,-4.121852,-7.951591,103141.35
2020-03-29 19:00:00,NL,3.8500977,-3.807954,-7.5057583,103211.78
2020-03-29 20:00:00,NL,3.468567,-3.3859146,-6.994789,103232.555
2020-03-29 21:00:00,NL,3.0092163,-2.9542303,-6.4247,103242.79
2020-03-29 22:00:00,NL,2.4865417,-2.5363717,-5.3100243,103253.84
2020-03-29 23:00:00,NL,2.0344543,-1.9081606,-4.792869,103226.55
2020-03-30 00:00:00,NL,1.5218506,-1.2945898,-4.4623337,103194.37
2020-03-30 01:00:00,NL,1.1200256,-0.7256684,-4.2337685,103166.1
2020-03-30 02:00:00,NL,0.90093994,-0.12665464,-3.7140384,103105.79
2020-03-30 03:00:00,NL,0.7132263,0.59443927,-3.2582984,103039.01
2020-03-30 04:00:00,NL,0.5367737,1.2400076,-3.0169334,102986.05
2020-03-30 05:00:00,NL,0.47460938,1.64187,-2.8252418,102948.836
2020-03-30 06:00:00,NL,0.9421997,1.7511215,-2.666678,102905.76
2020-03-30 07:00:00,NL,2.6540833,1.7257909,-2.7328217,102891.6
2020-03-30 08:00:00,NL,4.1577454,1.6730446,-3.0001132,102866.08
2020-03-30 09:00:00,NL,5.169342,1.7730671,-3.5308228,102844.89
2020-03-30 10:00:00,NL,5.9038086,1.3034172,-4.351538,102787.5
2020-03-30 11:00:00,NL,6.3006287,1.5070281,-4.7072678,102720.81
2020-03-30 12:00:00,NL,6.8946533,1.8013227,-4.9404163,102670.5
2020-03-30 13:00:00,NL,7.0264587,1.8856566,-5.0775795,102630.805
2020-03-30 14:00:00,NL,7.179291,1.8644036,-5.331851,102556.69
2020-03-30 15:00:00,NL,7.253174,1.5821037,-5.596572,102507.3
2020-03-30 16:00:00,NL,7.09729,1.0655856,-5.8355365,102470.95
2020-03-30 17:00:00,NL,6.781769,0.28335854,-5.494351,102462.09
2020-03-30 18:00:00,NL,6.3125916,-0.43361074,-5.0127525,102463.375
2020-03-30 19:00:00,NL,5.7204895,-1.0788106,-4.6723523,102503.41
2020-03-30 20:00:00,NL,5.3170166,-1.7009541,-4.3189044,102537.195
2020-03-30 21:00:00,NL,5.0202637,-2.286196,-3.8649123,102566.67
2020-03-30 22:00:00,NL,4.7270813,-2.8343623,-3.6678584,102599.07
2020-03-30 23:00:00,NL,4.3905945,-3.1878192,-3.1642756,102613.58
2020-03-31 00:00:00,NL,3.98349,-3.5252693,-2.7925594,102646.75
2020-03-31 01:00:00,NL,3.52417,-3.6872272,-2.4338713,102678.57
2020-03-31 02:00:00,NL,3.0699463,-3.6337488,-2.1257303,102697.445
2020-03-31 03:00:00,NL,2.5707092,-3.4794943,-1.9583486,102719.3
2020-03-31 04:00:00,NL,2.1472473,-3.2153552,-2.01179,102742.02
2020-03-31 05:00:00,NL,1.7858582,-3.041242,-2.2478101,102794.68
2020-03-31 06:00:00,NL,1.9129028,-3.0732477,-2.4545722,102840.79
2020-03-31 07:00:00,NL,2.968689,-3.1530762,-2.5515473,102887.87
2020-03-31 08:00:00,NL,3.9797363,-3.364504,-2.6577988,102915.72
2020-03-31 09:00:00,NL,4.907196,-3.50611,-2.6294696,102936.125
2020-03-31 10:00:00,NL,5.7276306,-3.2102928,-2.576013,102904.0
2020-03-31 11:00:00,NL,6.2597656,-3.0886462,-2.4611998,102869.14
2020-03-31 12:00:00,NL,6.864319,-2.685641,-2.564399,102834.79
2020-03-31 13:00:00,NL,7.2548523,-2.3591518,-2.678841,102805.72
2020-03-31 14:00:00,NL,7.4986267,-2.0622008,-2.8491774,102748.34
2020-03-31 15:00:00,NL,7.5451355,-1.8351127,-3.063266,102705.336
2020-03-31 16:00:00,NL,7.4086914,-1.5797365,-3.2204976,102660.95
2020-03-31 17:00:00,NL,6.97171,-1.1451004,-3.0727544,102628.62
2020-03-31 18:00:00,NL,5.869934,-0.7530371,-2.8478703,102613.79
2020-03-31 19:00:00,NL,4.6612244,-0.7054286,-2.825124,102597.98
2020-03-31 20:00:00,NL,3.9754028,-0.6788468,-2.7733402,102570.75
2020-03-31 21:00:00,NL,3.431549,-0.55527544,-2.5246272,102532.016
2020-03-31 22:00:00,NL,2.8640747,-0.5136698,-2.205369,102499.445
2020-03-31 23:00:00,NL,2.598175,-0.1949668,-1.8712633,102465.75
2020-04-01 00:00:00,NL,2.1999207,0.11093685,-1.5879017,102392.96
2020-04-01 01:00:00,NL,1.8694763,0.40824884,-1.2392532,102344.516
2020-04-01 02:00:00,NL,1.5152588,0.7667601,-0.9904222,102275.01
2020-04-01 03:00:00,NL,1.1708679,1.0726575,-0.89769864,102212.87
2020-04-01 04:00:00,NL,1.0390015,1.3607686,-0.86534166,102165.016
2020-04-01 05:00:00,NL,0.9182434,1.485739,-0.830366,102131.875
2020-04-01 06:00:00,NL,1.373169,1.6922014,-0.76902527,102097.266
2020-04-01 07:00:00,NL,3.2104187,1.8517915,-0.7033348,102092.805
2020-04-01 08:00:00,NL,5.0105896,2.0508034,-0.6907341,102065.9
2020-04-01 09:00:00,NL,6.1739807,2.296068,-0.80670047,102051.31
2020-04-01 10:00:00,NL,6.8201904,1.6202743,-0.7781114,101994.766
2020-04-01 11:00:00,NL,7.314728,1.9724514,-0.58660024,101930.23
2020-04-01 12:00:00,NL,7.696167,2.5125954,-0.63395005,101840.94
2020-04-01 13:00:00,NL,7.9885254,2.8235836,-0.89258504,101783.31
2020-04-01 14:00:00,NL,8.127777,3.0756664,-1.2367952,101720.99
2020-04-01 15:00:00,NL,8.204651,3.1325128,-1.4741197,101651.336
2020-04-01 16:00:00,NL,8.085236,3.14818,-1.7434068,101605.98
2020-04-01 17:00:00,NL,7.704956,2.9454339,-1.8010889,101573.36
2020-04-01 18:00:00,NL,6.984192,2.7649171,-1.8231988,101554.24
2020-04-01 19:00:00,NL,6.2584534,2.6204562,-1.8428527,101540.52
2020-04-01 20:00:00,NL,5.7311707,2.4915595,-1.5601821,101542.875
2020-04-01 21:00:00,NL,5.207672,2.4674897,-1.1623377,101503.24
2020-04-01 22:00:00,NL,4.7611694,2.3957858,-0.8235138,101476.65
2020-04-01 23:00:00,NL,4.375366,2.7208462,-0.5728576,101441.016
2020-04-02 00:00:00,NL,4.0875244,2.8905127,-0.4304128,101387.42
2020-04-02 01:00:00,NL,3.8115845,3.0819106,0.011388131,101349.5
2020-04-02 02:00:00,NL,3.648407,3.1950185,0.31698593,101309.875
2020-04-02 03:00:00,NL,3.5884705,3.2568388,0.58309716,101267.3
2020-04-02 04:00:00,NL,3.4863586,3.3745,0.7759936,101207.09
2020-04-02 05:00:00,NL,3.4641418,3.4405518,0.98436576,101166.1
2020-04-02 06:00:00,NL,3.7537537,3.5403726,1.3333591,101144.85
2020-04-02 07:00:00,NL,4.9635315,3.7299101,1.715941,101134.7
2020-04-02 08:00:00,NL,6.3150024,4.2062173,1.854617,101093.07
2020-04-02 09:00:00,NL,7.4647217,5.171663,1.8945467,101074.67
2020-04-02 10:00:00,NL,8.117065,5.152718,2.3527367,101047.234
2020-04-02 11:00:00,NL,8.419495,5.902057,2.288294,100989.54
2020-04-02 12:00:00,NL,8.699493,6.456702,2.1218832,100930.22
2020-04-02 13:00:00,NL,8.940277,6.792357,1.9350595,100882.32
2020-04-02 14:00:00,NL,9.081024,7.04562,1.7726465,100836.04
2020-04-02 15:00:00,NL,9.170044,7.093497,1.5451652,100813.664
2020-04-02 16:00:00,NL,9.104187,6.837985,1.4111451,100750.06
2020-04-02 17:00:00,NL,8.863922,6.3779416,1.0825526,100734.23
2020-04-02 18:00:00,NL,8.524506,5.871494,0.4489571,100728.94
2020-04-02 19:00:00,NL,8.144348,5.177591,-0.17698656,100756.1
2020-04-02 20:00:00,NL,7.8382263,4.6954217,-0.4074036,100769.07
2020-04-02 21:00:00,NL,7.6328735,4.376363,-0.5170442,100786.57
2020-04-02 22:00:00,NL,7.5195312,4.2236547,-0.794459,100792.47
2020-04-02 23:00:00,NL,7.219055,4.1471033,-1.1184974,100815.695
2020-04-03 00:00:00,NL,7.010132,4.0775814,-1.4171106,100819.984
2020-04-03 01:00:00,NL,6.8247375,3.9810612,-1.5296848,100816.68
2020-04-03 02:00:00,NL,6.6259766,3.8779905,-1.6555134,100858.01
2020-04-03 03:00:00,NL,6.456665,3.8309724,-1.7920147,100889.555
2020-04-03 04:00:00,NL,6.31958,3.6197894,-1.8652788,100918.39
2020-04-03 05:00:00,NL,6.1052246,3.4081833,-1.7898736,100974.37
2020-04-03 06:00:00,NL,6.1192627,3.400657,-1.6035948,101037.164
2020-04-03 07:00:00,NL,6.7384033,3.5277517,-1.4578083,101094.64
2020-04-03 08:00:00,NL,7.328064,3.8599894,-1.7511961,101159.19
2020-04-03 09:00:00,NL,7.8045044,4.137168,-1.7810144,101215.66
2020-04-03 10:00:00,NL,8.169281,4.6047106,-1.6462463,101296.99
2020-04-03 11:00:00,NL,8.297638,5.046581,-1.6759568,101333.7
2020-04-03 12:00:00,NL,8.284973,5.2916,-1.7007123,101356.12
2020-04-03 13:00:00,NL,8.426758,5.390467,-1.7063441,101404.516
2020-04-03 14:00:00,NL,8.485565,5.48102,-1.7448436,101426.58
2020-04-03 15:00:00,NL,8.359222,5.322674,-1.8197676,101455.81
2020-04-03 16:00:00,NL,8.255829,4.965498,-1.7228924,101475.78
2020-04-03 17:00:00,NL,8.013153,4.2954907,-1.5749009,101528.11
2020-04-03 18:00:00,NL,7.3581543,3.3462102,-0.9855381,101567.484
2020-04-03 19:00:00,NL,6.4497986,2.8228266,-0.44097996,101636.27
2020-04-03 20:00:00,NL,5.62381,2.439301,0.23854707,101681.305
2020-04-03 21:00:00,NL,4.9897156,2.0870488,1.0172217,101715.75
2020-04-03 22:00:00,NL,4.5260315,2.0313334,1.7418555,101730.58
2020-04-03 23:00:00,NL,4.100708,1.9462086,2.491767,101757.98
2020-04-04 00:00:00,NL,3.8997192,1.9393287,2.805598,101784.125
2020-04-04 01:00:00,NL,3.790039,1.9025599,2.983373,101820.305
2020-04-04 02:00:00,NL,3.6554565,1.8024127,3.068393,101840.22
2020-04-04 03:00:00,NL,3.5177002,1.6460136,3.1678834,101850.21
2020-04-04 04:00:00,NL,3.465454,1.5525825,3.2851834,101869.05
2020-04-04 05:00:00,NL,3.4364014,1.3843434,3.4128892,101891.875
2020-04-04 06:00:00,NL,3.978302,1.2125437,3.618258,101942.695
2020-04-04 07:00:00,NL,5.79303,1.0112135,3.7584069,102002.78
2020-04-04 08:00:00,NL,7.511627,0.9240856,3.8950596,102040.34
2020-04-04 09:00:00,NL,8.95282,0.6777179,4.1162615,102093.04
2020-04-04 10:00:00,NL,10.126404,0.18381621,4.2641244,102118.13
2020-04-04 11:00:00,NL,10.8645935,0.13814928,4.3034835,102097.38
2020-04-04 12:00:00,NL,11.478638,0.12223795,4.1782956,102078.95
2020-04-04 13:00:00,NL,11.920593,0.1444999,3.6959329,102063.945
2020-04-04 14:00:00,NL,12.278473,-0.079621054,3.1393497,102046.734
2020-04-04 15:00:00,NL,12.437042,-0.63925683,2.6343436,102015.71
2020-04-04 16:00:00,NL,12.419403,-1.2352107,2.254316,101964.49
2020-04-04 17:00:00,NL,12.115082,-1.542522,1.4880757,101983.33
2020-04-04 18:00:00,NL,11.026855,-2.3414643,1.3660985,101999.24
2020-04-04 19:00:00,NL,9.611481,-3.0184216,1.6856849,102029.19
2020-04-04 20:00:00,NL,8.997467,-3.3434165,2.197093,102053.7
2020-04-04 21:00:00,NL,8.48291,-3.5410085,2.75515,102059.33
2020-04-04 22:00:00,NL,7.9924927,-3.7893748,2.6627216,102050.445
2020-04-04 23:00:00,NL,7.580902,-3.6338034,2.998614,102050.75
2020-04-05 00:00:00,NL,7.154358,-3.3951697,3.0927348,102020.99
2020-04-05 01:00:00,NL,6.713806,-3.317832,3.1681025,102003.38
2020-04-05 02:00:00,NL,6.2955017,-3.220899,3.1705327,101972.74
2020-04-05 03:00:00,NL,6.010559,-3.2475603,3.1527698,101948.73
2020-04-05 04:00:00,NL,5.6875305,-3.4277172,3.118174,101920.195
2020-04-05 05:00:00,NL,5.5145874,-3.6287947,3.246945,101933.25
2020-04-05 06:00:00,NL,6.20874,-3.9350762,3.5660925,101950.7
2020-04-05 07:00:00,NL,8.001862,-4.2118483,3.908812,101948.47
2020-04-05 08:00:00,NL,9.942596,-4.1293983,4.2026467,101935.125
2020-04-05 09:00:00,NL,11.751038,-4.110805,4.663609,101896.4
2020-04-05 10:00:00,NL,13.510315,-4.209632,4.5856347,101834.766
2020-04-05 11:00:00,NL,14.763245,-4.2405415,4.781603,101755.164
2020-04-05 12:00:00,NL,15.735718,-4.3216453,5.035638,101696.49
2020-04-05 13:00:00,NL,16.439606,-4.2813554,5.207459,101628.46
2020-04-05 14:00:00,NL,16.910706,-4.170957,5.1542263,101561.14
2020-04-05 15:00:00,NL,17.151733,-4.0824323,4.8876834,101490.1
2020-04-05 16:00:00,NL,17.119965,-3.9761422,4.4558496,101432.016
2020-04-05 17:00:00,NL,16.719452,-3.8908114,4.227056,101401.03
2020-04-05 18:00:00,NL,15.611847,-3.8374183,4.1541667,101394.3
2020-04-05 19:00:00,NL,14.27179,-4.0035257,4.4475513,101399.75
2020-04-05 20:00:00,NL,13.261414,-4.020089,4.919491,101394.164
2020-04-05 21:00:00,NL,12.769836,-3.675153,5.2772775,101369.336
2020-04-05 22:00:00,NL,12.348358,-3.8332033,5.345043,101325.07
2020-04-05 23:00:00,NL,11.768799,-3.159686,5.629019,101315.21
2020-04-06 00:00:00,NL,11.364105,-2.5921235,5.6778064,101283.84
2020-04-06 01:00:00,NL,10.828278,-2.1959803,5.742244,101279.67
2020-04-06 02:00:00,NL,10.407837,-1.7946663,5.767872,101248.81
2020-04-06 03:00:00,NL,10.093445,-1.4655952,5.766324,101234.67
2020-04-06 04:00:00,NL,9.7951355,-1.1939209,5.727535,101223.11
2020-04-06 05:00:00,NL,9.537048,-0.8703796,5.728956,101241.414
2020-04-06 06:00:00,NL,9.998199,-0.543006,5.8405704,101285.64
2020-04-06 07:00:00,NL,11.543762,-0.125552,6.004477,101318.625
2020-04-06 08:00:00,NL,13.174255,0.42508742,5.930955,101371.96
2020-04-06 09:00:00,NL,14.525818,1.0726091,5.9649267,101399.805
2020-04-06 10:00:00,NL,15.733673,1.0808437,5.2154355,101447.01
2020-04-06 11:00:00,NL,16.634552,1.5913545,5.0196505,101475.42
2020-04-06 12:00:00,NL,17.338806,2.2207448,4.764233,101520.875
2020-04-06 13:00:00,NL,17.62735,3.0101666,4.436737,101577.32
2020-04-06 14:00:00,NL,17.361633,3.7880867,3.8457332,101623.836
2020-04-06 15:00:00,NL,16.83847,4.3891406,3.0359972,101663.51
2020-04-06 16:00:00,NL,16.003143,4.512093,2.0500493,101737.52
2020-04-06 17:00:00,NL,14.946136,4.3542643,1.3488029,101806.75
2020-04-06 18:00:00,NL,13.83313,4.0785375,0.92780244,101897.36
2020-04-06 19:00:00,NL,12.685852,3.843211,0.61344576,102012.7
2020-04-06 20:00:00,NL,11.960785,3.640171,0.4057772,102120.55
2020-04-06 21:00:00,NL,11.381226,3.3053758,0.28437394,102191.64
