event_time_utc,zone,temperature_c,u10_ms,v10_ms,surface_pressure_pa
2021-01-31 00:00:00,NL,-0.3998413,-4.520591,-1.6372156,100155.62
2021-01-31 01:00:00,NL,-0.6268616,-4.2612824,-1.3316283,100167.35
2021-01-31 02:00:00,NL,-0.8883362,-4.0227094,-0.9549875,100160.63
2021-01-31 03:00:00,NL,-1.0761414,-3.6300888,-0.9536977,100156.47
2021-01-31 04:00:00,NL,-1.2393188,-3.2827015,-1.064404,100158.82
2021-01-31 05:00:00,NL,-1.3818359,-3.1416998,-1.0473087,100176.44
2021-01-31 06:00:00,NL,-1.5003662,-3.1773942,-0.7513415,100165.73
2021-01-31 07:00:00,NL,-1.5688171,-3.0976748,-0.46071365,100188.164
2021-01-31 08:00:00,NL,-1.3707275,-3.1777675,-0.23393187,100192.695
2021-01-31 09:00:00,NL,-0.6577759,-3.3069692,0.19866136,100180.875
2021-01-31 10:00:00,NL,0.03842163,-3.3507767,0.71635115,100136.96
2021-01-31 11:00:00,NL,0.75341797,-3.5229387,0.76476383,100086.5
2021-01-31 12:00:00,NL,1.4194641,-3.8210227,0.7837185,100001.88
2021-01-31 13:00:00,NL,1.8637085,-4.095683,0.7833009,99911.02
2021-01-31 14:00:00,NL,2.0989685,-4.406932,0.7163166,99807.11
2021-01-31 15:00:00,NL,2.0360107,-4.5640717,0.7399097,99726.1
2021-01-31 16:00:00,NL,1.5920105,-4.8655877,0.9555253,99638.06
2021-01-31 17:00:00,NL,1.2462769,-5.347388,1.260037,99578.93
2021-01-31 18:00:00,NL,1.0701294,-5.69557,1.6627868,99471.75
2021-01-31 19:00:00,NL,0.9671936,-5.8305154,1.8949201,99388.76
2021-01-31 20:00:00,NL,0.89678955,-5.799373,1.9861841,99311.99
2021-01-31 21:00:00,NL,0.8933716,-5.7637973,1.8285586,99235.87
2021-01-31 22:00:00,NL,0.8897705,-5.704913,1.295449,99156.57
2021-01-31 23:00:00,NL,0.96380615,-5.6436276,1.1137327,99104.67
2021-02-01 00:00:00,NL,1.0033264,-5.5463943,0.89380354,99064.305
2021-02-01 01:00:00,NL,1.0454712,-5.498864,0.74275464,98994.75
2021-02-01 02:00:00,NL,1.0826111,-5.36919,0.59109014,98955.16
2021-02-01 03:00:00,NL,1.1260376,-5.1581273,0.5379718,98910.05
2021-02-01 04:00:00,NL,1.152008,-4.8104167,0.39526817,98900.8
2021-02-01 05:00:00,NL,1.1914673,-4.3941717,0.02978179,98892.99
2021-02-01 06:00:00,NL,1.2267761,-4.099014,-0.36169145,98890.42
2021-02-01 07:00:00,NL,1.2724609,-3.8748364,-0.7625954,98944.7
2021-02-01 08:00:00,NL,1.3663635,-3.7014205,-0.9729755,98980.164
2021-02-01 09:00:00,NL,1.5522766,-3.3221076,-1.0003868,99032.59
2021-02-01 10:00:00,NL,1.7840271,-2.6949306,-1.1045722,99082.34
2021-02-01 11:00:00,NL,2.099823,-1.9844841,-1.3181951,99146.33
2021-02-01 12:00:00,NL,2.346527,-1.2684908,-1.5013279,99196.05
2021-02-01 13:00:00,NL,2.5484924,-0.6099712,-1.9156183,99238.516
2021-02-01 14:00:00,NL,2.6541138,0.023351194,-2.5434682,99300.09
2021-02-01 15:00:00,NL,2.699768,0.33886015,-2.8135495,99369.65
2021-02-01 16:00:00,NL,2.672821,0.41705444,-2.80796,99448.73
2021-02-01 17:00:00,NL,2.5885315,0.5683092,-2.5922732,99548.19
2021-02-01 18:00:00,NL,2.5603333,0.86386883,-2.4258761,99638.13
2021-02-01 19:00:00,NL,2.5520935,0.9258246,-2.3249123,99712.56
2021-02-01 20:00:00,NL,2.5885315,0.94974154,-2.1393166,99778.68
2021-02-01 21:00:00,NL,2.60318,0.76012754,-1.7055429,99817.53
2021-02-01 22:00:00,NL,2.6011963,0.47605717,-0.73252094,99855.03
2021-02-01 23:00:00,NL,2.5819397,0.7824389,-0.017586825,99914.68
2021-02-02 00:00:00,NL,2.5905457,1.0252843,0.48608658,99950.3
2021-02-02 01:00:00,NL,2.5740967,0.9060179,0.74253035,99970.21
2021-02-02 02:00:00,NL,2.5697021,0.28362945,1.2747241,99947.37
2021-02-02 03:00:00,NL,2.6470642,-0.27918708,1.9100157,99904.19
2021-02-02 04:00:00,NL,2.7102356,-0.7129095,2.2992082,99859.016
2021-02-02 05:00:00,NL,2.7397156,-1.3283334,2.404225,99828.58
2021-02-02 06:00:00,NL,2.7582397,-2.0752072,2.3682177,99775.75
2021-02-02 07:00:00,NL,2.8320923,-3.0659108,2.2768362,99725.21
2021-02-02 08:00:00,NL,2.9657288,-3.818972,2.2630668,99644.73
2021-02-02 09:00:00,NL,3.1855164,-4.0151105,2.4075084,99590.05
2021-02-02 10:00:00,NL,3.5591736,-3.8804343,2.3045075,99543.07
2021-02-02 11:00:00,NL,4.183777,-3.3242097,2.5094502,99500.99
2021-02-02 12:00:00,NL,4.828644,-2.5563452,2.6803281,99476.016
2021-02-02 13:00:00,NL,5.4352417,-1.6628207,2.7139401,99431.78
2021-02-02 14:00:00,NL,5.9005127,-0.53530055,2.3150423,99409.94
2021-02-02 15:00:00,NL,6.261322,-0.10542056,2.052674,99411.47
2021-02-02 16:00:00,NL,6.3910217,0.071305774,1.8685617,99438.35
2021-02-02 17:00:00,NL,6.3913574,0.05437763,1.9494674,99471.04
2021-02-02 18:00:00,NL,6.458832,0.048333354,2.146603,99496.34
2021-02-02 19:00:00,NL,6.5008545,-0.076736934,2.481548,99516.91
2021-02-02 20:00:00,NL,6.5414734,-0.027181357,2.8602123,99493.79
2021-02-02 21:00:00,NL,6.570465,0.22581406,3.2979445,99494.02
2021-02-02 22:00:00,NL,6.74115,0.56680673,3.2333648,99468.78
2021-02-02 23:00:00,NL,6.91568,0.7668794,3.7984574,99454.914
2021-02-03 00:00:00,NL,7.2908936,1.251023,4.1160274,99462.766
2021-02-03 01:00:00,NL,7.572174,1.9242071,4.2622237,99448.05
2021-02-03 02:00:00,NL,7.8237,2.3498826,4.325384,99401.99
2021-02-03 03:00:00,NL,7.947571,2.9441183,4.4188976,99375.83
2021-02-03 04:00:00,NL,8.055176,3.2237587,4.373301,99353.47
2021-02-03 05:00:00,NL,8.131226,2.9737544,4.2736287,99310.05
2021-02-03 06:00:00,NL,8.135559,2.7363136,4.248358,99265.02
2021-02-03 07:00:00,NL,8.063568,2.277129,4.173267,99248.305
2021-02-03 08:00:00,NL,7.977234,1.5974386,3.939946,99244.94
2021-02-03 09:00:00,NL,7.9262695,0.9483066,3.7154644,99195.38
2021-02-03 10:00:00,NL,7.8664856,0.58448976,2.8743355,99157.05
2021-02-03 11:00:00,NL,7.9760437,0.26935804,2.8173807,99097.11
2021-02-03 12:00:00,NL,8.034241,0.8295716,3.0144918,99054.35
2021-02-03 13:00:00,NL,8.164185,1.7963624,2.7350185,99044.25
2021-02-03 14:00:00,NL,8.311127,2.3901303,1.8874757,99053.75
2021-02-03 15:00:00,NL,8.210999,2.6327949,0.9983766,99078.516
2021-02-03 16:00:00,NL,7.868622,2.5117924,0.11139607,99124.914
2021-02-03 17:00:00,NL,7.3397827,2.38045,-0.4453147,99216.4
2021-02-03 18:00:00,NL,7.0526123,2.6411242,-0.6909502,99313.336
2021-02-03 19:00:00,NL,6.8783264,3.0750854,-0.702615,99439.56
2021-02-03 20:00:00,NL,6.791443,3.5363188,-0.5901141,99581.02
2021-02-03 21:00:00,NL,6.7016296,3.8602786,-0.35443273,99732.7
2021-02-03 22:00:00,NL,6.5779724,3.6215842,-0.19608504,99884.914
2021-02-03 23:00:00,NL,6.492676,3.664908,0.25583366,99995.89
2021-02-04 00:00:00,NL,6.401184,3.5831249,0.60684174,100119.66
2021-02-04 01:00:00,NL,6.254486,3.6150956,0.86711603,100212.59
2021-02-04 02:00:00,NL,6.056946,3.5986927,0.78933966,100329.88
2021-02-04 03:00:00,NL,5.754669,3.488831,0.68102145,100410.48
2021-02-04 04:00:00,NL,5.518341,3.122087,0.6409313,100504.59
2021-02-04 05:00:00,NL,5.2617188,2.5982816,0.73319125,100601.5
2021-02-04 06:00:00,NL,4.9679565,2.1561074,0.92800117,100661.16
2021-02-04 07:00:00,NL,4.70166,1.6786814,1.1488639,100752.7
2021-02-04 08:00:00,NL,4.805969,1.4093274,1.5233617,100850.73
2021-02-04 09:00:00,NL,5.3784485,1.2468541,1.7625986,100932.4
2021-02-04 10:00:00,NL,5.9776917,0.7172866,1.5473621,101015.48
2021-02-04 11:00:00,NL,6.4473877,0.51055455,1.5002947,101046.72
2021-02-04 12:00:00,NL,6.8085327,0.14631777,1.6402397,101070.41
2021-02-04 13:00:00,NL,7.0158997,-0.2333153,1.8048315,101049.44
2021-02-04 14:00:00,NL,7.0993958,-0.9028839,1.653451,101034.58
2021-02-04 15:00:00,NL,7.002289,-1.5622329,1.5579051,101027.24
2021-02-04 16:00:00,NL,6.563141,-2.440934,1.196799,101015.73
2021-02-04 17:00:00,NL,6.0776367,-3.315483,1.0298823,101003.695
2021-02-04 18:00:00,NL,5.7518616,-3.7055275,1.1739886,101022.64
2021-02-04 19:00:00,NL,5.6936035,-4.0009027,1.4550706,101007.695
2021-02-04 20:00:00,NL,5.5452576,-4.1349545,1.5757532,101010.02
2021-02-04 21:00:00,NL,5.470459,-4.3832207,1.5742574,100986.734
2021-02-04 22:00:00,NL,5.306793,-4.3242335,1.5609422,100966.32
2021-02-04 23:00:00,NL,5.1793213,-4.354528,1.6710423,100922.13
2021-02-05 00:00:00,NL,5.1453857,-4.451994,1.7080451,100937.27
2021-02-05 01:00:00,NL,5.057831,-4.469305,1.678704,100877.77
2021-02-05 02:00:00,NL,5.0013733,-4.4746675,1.7664847,100852.73
2021-02-05 03:00:00,NL,4.9408264,-4.2977676,1.9050384,100836.68
2021-02-05 04:00:00,NL,4.8630066,-4.3084984,1.8584719,100797.375
2021-02-05 05:00:00,NL,4.7929993,-4.2303267,1.9204146,100780.33
2021-02-05 06:00:00,NL,4.7730713,-3.9728737,2.1636617,100788.17
2021-02-05 07:00:00,NL,4.7877197,-3.6976254,2.2846045,100808.4
2021-02-05 08:00:00,NL,4.912201,-3.320613,2.4213994,100839.53
2021-02-05 09:00:00,NL,5.231201,-3.064122,2.5129547,100868.32
2021-02-05 10:00:00,NL,5.7603455,-2.5208588,2.4028099,100886.64
2021-02-05 11:00:00,NL,6.3483276,-1.8585987,2.5681357,100874.72
2021-02-05 12:00:00,NL,6.8805237,-1.2109005,2.719514,100883.695
2021-02-05 13:00:00,NL,7.187683,-0.8492019,2.5203876,100827.01
2021-02-05 14:00:00,NL,7.3835754,-0.81785333,2.01558,100837.5
2021-02-05 15:00:00,NL,7.3272705,-1.2264415,1.6869059,100849.04
2021-02-05 16:00:00,NL,7.153839,-1.5248396,1.5220529,100832.94
2021-02-05 17:00:00,NL,6.855377,-1.9716575,1.3851486,100849.41
2021-02-05 18:00:00,NL,6.4509583,-2.2615201,1.3976059,100869.03
2021-02-05 19:00:00,NL,6.1376953,-2.5322015,1.4498904,100877.13
2021-02-05 20:00:00,NL,5.8582153,-2.9670298,1.3593692,100880.055
2021-02-05 21:00:00,NL,5.6537476,-3.4221978,1.032669,100875.6
2021-02-05 22:00:00,NL,5.303314,-3.4149044,0.7377673,100863.45
2021-02-05 23:00:00,NL,5.1519165,-3.5834131,0.75668806,100882.46
2021-02-06 00:00:00,NL,5.0105286,-4.01473,0.62215155,100876.195
2021-02-06 01:00:00,NL,4.7738953,-4.1900363,0.6832446,100866.08
2021-02-06 02:00:00,NL,4.5872803,-4.292047,0.6311505,100860.734
2021-02-06 03:00:00,NL,4.4256897,-4.694687,0.38247466,100856.414
2021-02-06 04:00:00,NL,4.297516,-5.0785966,0.18475887,100809.58
2021-02-06 05:00:00,NL,4.1259155,-5.336425,0.061481304,100810.94
2021-02-06 06:00:00,NL,3.9753723,-5.643664,-0.09000015,100794.64
2021-02-06 07:00:00,NL,3.8350525,-6.000228,-0.21864812,100809.305
2021-02-06 08:00:00,NL,3.7158813,-6.4249554,-0.21563946,100825.94
2021-02-06 09:00:00,NL,3.7318726,-6.7421446,-0.26462343,100832.36
2021-02-06 10:00:00,NL,3.9041748,-6.8423476,-0.924093,100809.66
2021-02-06 11:00:00,NL,3.9895325,-7.176079,-1.1520698,100783.82
2021-02-06 12:00:00,NL,3.9770813,-7.4429255,-1.3174045,100743.6
2021-02-06 13:00:00,NL,3.8568726,-7.6883063,-1.3800476,100694.65
2021-02-06 14:00:00,NL,3.6498108,-7.9507923,-1.4505626,100650.61
2021-02-06 15:00:00,NL,3.313202,-8.228196,-1.6821072,100598.0
2021-02-06 16:00:00,NL,2.8782654,-8.485673,-1.9723183,100559.6
2021-02-06 17:00:00,NL,2.4214478,-9.065751,-2.1603432,100529.02
2021-02-06 18:00:00,NL,2.0398254,-9.303419,-2.218532,100517.76
2021-02-06 19:00:00,NL,1.5809021,-9.265118,-2.396503,100485.25
2021-02-06 20:00:00,NL,1.1028442,-9.332007,-2.6925602,100439.336
2021-02-06 21:00:00,NL,0.68569946,-9.58352,-2.9175236,100400.96
2021-02-06 22:00:00,NL,0.30978394,-8.876714,-3.5646725,100314.984
2021-02-06 23:00:00,NL,0.107177734,-9.295315,-3.9131248,100254.16
2021-02-07 00:00:00,NL,-0.08255005,-9.488625,-3.7476094,100178.49
2021-02-07 01:00:00,NL,-0.28308105,-9.530226,-3.5882502,100124.74
2021-02-07 02:00:00,NL,-0.48425293,-9.579703,-3.7018015,100096.99
2021-02-07 03:00:00,NL,-0.6807556,-9.571867,-3.9473479,100042.94
2021-02-07 04:00:00,NL,-0.945282,-9.6286335,-4.236672,100000.914
2021-02-07 05:00:00,NL,-1.2072754,-9.666351,-4.4554925,99956.84
2021-02-07 06:00:00,NL,-1.4299011,-9.759651,-4.509138,99917.87
2021-02-07 07:00:00,NL,-1.6787109,-9.794467,-4.4319696,99908.34
2021-02-07 08:00:00,NL,-1.9037476,-9.896011,-4.2280726,99907.01
2021-02-07 09:00:00,NL,-2.1411438,-9.798208,-4.0618453,99933.305
2021-02-07 10:00:00,NL,-2.2728577,-9.570222,-4.544741,99908.63
2021-02-07 11:00:00,NL,-2.3591309,-9.286663,-4.3146787,99894.39
2021-02-07 12:00:00,NL,-2.4273682,-9.298452,-4.1893063,99884.625
2021-02-07 13:00:00,NL,-2.4994202,-9.260547,-4.063435,99863.08
2021-02-07 14:00:00,NL,-2.5854492,-9.182029,-3.9298272,99845.14
2021-02-07 15:00:00,NL,-2.6611023,-9.242093,-3.7202597,99879.73
2021-02-07 16:00:00,NL,-2.761383,-9.258044,-3.4887562,99862.984
2021-02-07 17:00:00,NL,-2.8961487,-9.318878,-3.3108375,99894.46
2021-02-07 18:00:00,NL,-2.9605713,-9.405488,-3.1621077,99915.51
2021-02-07 19:00:00,NL,-3.034668,-9.427688,-3.0787132,99912.65
2021-02-07 20:00:00,NL,-3.080719,-9.453118,-2.969155,99943.25
2021-02-07 21:00:00,NL,-3.130371,-9.475608,-2.927461,99950.695
2021-02-07 22:00:00,NL,-3.0224915,-9.36704,-3.1412199,99967.64
2021-02-07 23:00:00,NL,-3.0729065,-9.474119,-2.971799,99960.34
2021-02-08 00:00:00,NL,-3.1047668,-9.477133,-2.9786377,99946.35
2021-02-08 01:00:00,NL,-3.1665955,-9.275856,-3.0030553,99925.81
2021-02-08 02:00:00,NL,-3.2190552,-9.161702,-3.0463345,99930.64
2021-02-08 03:00:00,NL,-3.307953,-9.05383,-2.9979544,99905.81
2021-02-08 04:00:00,NL,-3.3831787,-8.974341,-2.890188,99910.02
2021-02-08 05:00:00,NL,-3.506195,-8.859637,-2.6815808,99933.73
2021-02-08 06:00:00,NL,-3.631958,-8.64415,-2.643366,99934.1
2021-02-08 07:00:00,NL,-3.7442322,-8.440851,-2.6923828,99953.78
2021-02-08 08:00:00,NL,-3.8170166,-8.369204,-2.8175857,99969.31
2021-02-08 09:00:00,NL,-3.8104553,-8.404316,-2.9454236,99981.484
2021-02-08 10:00:00,NL,-3.584381,-8.479595,-3.0960908,99977.68
2021-02-08 11:00:00,NL,-3.5067139,-8.282335,-3.079798,99968.25
2021-02-08 12:00:00,NL,-3.446228,-7.831222,-3.1078136,99951.51
2021-02-08 13:00:00,NL,-3.429016,-7.509229,-3.2433538,99931.94
2021-02-08 14:00:00,NL,-3.3963013,-7.367582,-3.3426602,99934.0
2021-02-08 15:00:00,NL,-3.306305,-7.103658,-3.2792027,99961.48
2021-02-08 16:00:00,NL,-3.3231812,-6.9320326,-3.2181363,99987.5
2021-02-08 17:00:00,NL,-3.4188538,-6.86308,-3.156606,100021.64
2021-02-08 18:00:00,NL,-3.5163574,-6.8749886,-3.0089402,100070.42
2021-02-08 19:00:00,NL,-3.646759,-6.606404,-2.8467057,100098.9
2021-02-08 20:00:00,NL,-3.8152466,-6.4140944,-2.7500238,100133.63
2021-02-08 21:00:00,NL,-3.9932556,-6.214697,-2.6991205,100152.29
2021-02-08 22:00:00,NL,-3.9296875,-5.904929,-2.8170776,100182.41
2021-02-08 23:00:00,NL,-4.2068176,-5.794138,-3.0072696,100226.68
2021-02-09 00:00:00,NL,-4.4411316,-5.7937427,-3.0277455,100246.07
2021-02-09 01:00:00,NL,-4.538025,-5.719647,-2.8964036,100263.64
2021-02-09 02:00:00,NL,-4.5674133,-5.5809636,-2.8990755,100290.805
2021-02-09 03:00:00,NL,-4.572296,-5.355083,-2.8242564,100308.76
2021-02-09 04:00:00,NL,-4.686676,-5.129429,-2.925638,100326.05
2021-02-09 05:00:00,NL,-4.7859497,-4.933879,-2.864731,100366.55
2021-02-09 06:00:00,NL,-4.771118,-4.8250065,-2.677523,100396.87
2021-02-09 07:00:00,NL,-4.769928,-4.8114576,-2.481113,100445.664
2021-02-09 08:00:00,NL,-4.5492554,-4.9198203,-2.2430327,100461.18
2021-02-09 09:00:00,NL,-4.0051575,-4.922399,-2.0251575,100513.48
2021-02-09 10:00:00,NL,-3.1634216,-4.8894997,-1.4609575,100543.64
2021-02-09 11:00:00,NL,-2.7271729,-4.5573273,-1.6081171,100567.33
2021-02-09 12:00:00,NL,-2.416809,-4.4115562,-1.8948276,100575.53
2021-02-09 13:00:00,NL,-2.1566162,-4.464682,-2.1346402,100581.53
2021-02-09 14:00:00,NL,-2.04068,-4.5020533,-2.1985958,100597.47
2021-02-09 15:00:00,NL,-2.0773926,-4.509543,-2.212339,100614.64
2021-02-09 16:00:00,NL,-2.454712,-4.3324275,-2.1725209,100591.51
2021-02-09 17:00:00,NL,-2.981903,-4.5523286,-2.1243715,100589.72
2021-02-09 18:00:00,NL,-3.402771,-4.85369,-1.9931704,100588.58
2021-02-09 19:00:00,NL,-3.894226,-4.9541655,-1.7331445,100603.805
2021-02-09 20:00:00,NL,-4.4174194,-4.903885,-1.4084412,100639.6
2021-02-09 21:00:00,NL,-4.829651,-4.8640776,-1.1965559,100652.59
2021-02-09 22:00:00,NL,-4.65625,-4.5176334,-1.4995719,100668.09
2021-02-09 23:00:00,NL,-4.7173157,-4.620995,-1.6121032,100670.72
2021-02-10 00:00:00,NL,-4.885742,-4.635856,-1.6032586,100683.945
2021-02-10 01:00:00,NL,-5.1405945,-4.4251976,-1.7677938,100687.49
2021-02-10 02:00:00,NL,-5.34729,-4.330469,-1.9740283,100696.7
2021-02-10 03:00:00,NL,-5.2597046,-4.2253704,-2.2490335,100673.9
2021-02-10 04:00:00,NL,-5.148834,-4.1180973,-2.4717216,100698.08
2021-02-10 05:00:00,NL,-5.1280518,-4.0036545,-2.6471174,100755.305
2021-02-10 06:00:00,NL,-5.083069,-3.901849,-2.7986238,100783.51
2021-02-10 07:00:00,NL,-5.0469055,-3.821845,-2.8232007,100825.945
2021-02-10 08:00:00,NL,-4.6533813,-3.7225475,-2.781766,100927.164
2021-02-10 09:00:00,NL,-3.9142761,-3.8756475,-2.7877927,100986.4
2021-02-10 10:00:00,NL,-3.2636414,-3.8321836,-2.711911,101073.125
2021-02-10 11:00:00,NL,-2.653839,-3.8245523,-2.9265065,101140.18
2021-02-10 12:00:00,NL,-2.1700134,-3.7970352,-3.1230876,101197.73
2021-02-10 13:00:00,NL,-1.8179932,-3.6711318,-3.3755417,101231.92
2021-02-10 14:00:00,NL,-1.628418,-3.5133905,-3.618719,101308.94
2021-02-10 15:00:00,NL,-1.5535889,-3.2524216,-3.7052433,101382.93
2021-02-10 16:00:00,NL,-1.6742859,-2.958405,-3.5115082,101448.055
2021-02-10 17:00:00,NL,-1.9681396,-2.9299505,-3.341729,101544.58
2021-02-10 18:00:00,NL,-2.2364502,-3.060364,-3.1952877,101625.56
2021-02-10 19:00:00,NL,-2.4696655,-3.1320093,-2.980887,101711.33
2021-02-10 20:00:00,NL,-2.6038513,-3.153292,-2.7246304,101807.36
2021-02-10 21:00:00,NL,-2.8591309,-3.0821545,-2.4521327,101900.04
2021-02-10 22:00:00,NL,-3.270813,-3.2529175,-2.2945707,102004.45
2021-02-10 23:00:00,NL,-3.5419617,-3.0655146,-2.0776005,102098.1
2021-02-11 00:00:00,NL,-3.8569336,-2.7769303,-2.0752115,102180.7
2021-02-11 01:00:00,NL,-4.0773926,-2.5410697,-1.9452045,102216.92
2021-02-11 02:00:00,NL,-4.228302,-2.458711,-1.8742596,102282.17
2021-02-11 03:00:00,NL,-4.562042,-2.2382436,-1.643606,102341.79
2021-02-11 04:00:00,NL,-4.9724426,-2.049185,-1.3261931,102382.28
2021-02-11 05:00:00,NL,-5.232086,-1.8676233,-1.0247056,102438.61
2021-02-11 06:00:00,NL,-5.6709595,-1.8798242,-0.7631446,102484.586
2021-02-11 07:00:00,NL,-5.9580383,-1.9747707,-0.41979152,102529.03
2021-02-11 08:00:00,NL,-5.508606,-1.8229018,0.035102464,102608.055
2021-02-11 09:00:00,NL,-3.8458252,-1.7003291,0.4260896,102645.07
2021-02-11 10:00:00,NL,-2.4352722,-1.9812288,0.47720388,102692.73
2021-02-11 11:00:00,NL,-1.4634094,-2.2876348,0.51626134,102706.766
2021-02-11 12:00:00,NL,-1.0741882,-2.3724558,0.5559291,102704.1
2021-02-11 13:00:00,NL,-0.84729004,-2.2200634,0.48741958,102709.95
2021-02-11 14:00:00,NL,-0.70251465,-2.2182815,0.2779055,102735.75
2021-02-11 15:00:00,NL,-0.835968,-2.0701241,0.17551881,102746.68
2021-02-11 16:00:00,NL,-1.4107361,-2.0208495,0.0016237147,102762.625
2021-02-11 17:00:00,NL,-2.391449,-2.4440906,-0.082360625,102777.02
2021-02-11 18:00:00,NL,-3.1616516,-3.004944,0.03798061,102811.85
2021-02-11 19:00:00,NL,-3.7102356,-3.5455954,0.15492783,102830.08
2021-02-11 20:00:00,NL,-4.1371155,-3.837436,0.41707018,102855.26
2021-02-11 21:00:00,NL,-4.3854675,-3.9666982,0.58371806,102879.2
2021-02-11 22:00:00,NL,-4.6653137,-4.237392,0.8195817,102917.63
2021-02-11 23:00:00,NL,-5.047241,-4.199794,0.7977216,102940.55
2021-02-12 00:00:00,NL,-5.272827,-4.2794294,0.6637913,102958.72
2021-02-12 01:00:00,NL,-5.524811,-4.450298,0.48390475,102945.03
2021-02-12 02:00:00,NL,-5.57193,-4.619579,0.29164785,102964.22
2021-02-12 03:00:00,NL,-5.794281,-4.7801056,0.17438945,102953.77
2021-02-12 04:00:00,NL,-5.9976196,-5.0137396,0.13213344,102987.48
2021-02-12 05:00:00,NL,-6.1204224,-5.0852675,0.081035495,103011.93
2021-02-12 06:00:00,NL,-6.2470093,-5.208194,0.058242142,103038.7
2021-02-12 07:00:00,NL,-6.31192,-5.310732,0.031747326,103067.44
2021-02-12 08:00:00,NL,-5.8703003,-5.424135,-0.047182593,103113.32
2021-02-12 09:00:00,NL,-5.0625305,-5.748098,-0.18771239,103144.22
2021-02-12 10:00:00,NL,-4.1873474,-6.3836875,-0.32037666,103161.88
2021-02-12 11:00:00,NL,-3.5981445,-6.62325,-0.42176056,103182.875
2021-02-12 12:00:00,NL,-3.0989685,-6.7843056,-0.514547,103189.73
2021-02-12 13:00:00,NL,-2.775299,-6.868526,-0.5929405,103170.64
2021-02-12 14:00:00,NL,-2.5890808,-6.809367,-0.7007975,103176.73
2021-02-12 15:00:00,NL,-2.5897217,-6.7190323,-0.83576834,103172.55
2021-02-12 16:00:00,NL,-2.7644653,-6.5435987,-0.94364065,103208.62
2021-02-12 17:00:00,NL,-3.3256226,-6.646147,-0.831326,103249.18
2021-02-12 18:00:00,NL,-3.7351685,-6.856494,-0.5183729,103283.55
2021-02-12 19:00:00,NL,-4.104553,-6.9570312,-0.11732525,103337.11
2021-02-12 20:00:00,NL,-4.4317017,-6.8588786,0.2182012,103359.19
2021-02-12 21:00:00,NL,-4.7249146,-6.731947,0.4549876,103421.63
2021-02-12 22:00:00,NL,-4.960327,-6.4532657,0.7654375,103435.04
2021-02-12 23:00:00,NL,-5.267029,-6.310877,0.9393874,103483.09
2021-02-13 00:00:00,NL,-5.645691,-6.229958,1.1468023,103513.44
2021-02-13 01:00:00,NL,-6.01474,-6.0729175,1.3762428,103528.42
2021-02-13 02:00:00,NL,-6.405487,-5.8404994,1.6470076,103558.914
2021-02-13 03:00:00,NL,-6.687561,-5.59992,1.9070112,103545.63
2021-02-13 04:00:00,NL,-7.007721,-5.45189,2.0462065,103567.56
2021-02-13 05:00:00,NL,-7.270691,-5.23619,2.1291003,103573.84
2021-02-13 06:00:00,NL,-7.517639,-5.1316953,2.2317998,103591.53
2021-02-13 07:00:00,NL,-7.6427307,-5.013873,2.3056383,103603.36
2021-02-13 08:00:00,NL,-7.143341,-4.96391,2.28034,103646.695
2021-02-13 09:00:00,NL,-5.8598633,-4.8871264,2.2791183,103660.62
2021-02-13 10:00:00,NL,-4.400757,-4.221953,2.4668148,103680.12
2021-02-13 11:00:00,NL,-3.2229004,-4.381111,2.3619998,103686.55
2021-02-13 12:00:00,NL,-2.2971802,-4.7432966,2.4510827,103654.36
2021-02-13 13:00:00,NL,-1.6011353,-4.9074883,2.3101783,103617.1
2021-02-13 14:00:00,NL,-1.1565247,-5.0818424,2.1249304,103567.06
2021-02-13 15:00:00,NL,-0.9649658,-5.203778,2.029356,103536.21
2021-02-13 16:00:00,NL,-1.2382202,-5.262409,2.0806952,103520.414
2021-02-13 17:00:00,NL,-2.0182495,-5.2688255,2.3099637,103543.64
2021-02-13 18:00:00,NL,-2.5723267,-5.354083,2.6874707,103581.53
2021-02-13 19:00:00,NL,-2.8748474,-5.3877435,3.2536256,103591.6
2021-02-13 20:00:00,NL,-3.296112,-5.1526213,3.8377678,103594.35
2021-02-13 21:00:00,NL,-3.6386414,-4.762517,4.2538047,103605.79
2021-02-13 22:00:00,NL,-3.7027893,-4.9388742,4.906044,103534.93
2021-02-13 23:00:00,NL,-3.8433228,-4.6002674,5.3053594,103467.27
2021-02-14 00:00:00,NL,-4.04187,-3.814527,5.448144,103486.93
2021-02-14 01:00:00,NL,-4.414734,-3.2379835,5.432254,103505.72
2021-02-14 02:00:00,NL,-4.6371765,-3.292147,5.619489,103470.7
2021-02-14 03:00:00,NL,-4.6845093,-3.0009952,5.7714643,103417.984
2021-02-14 04:00:00,NL,-4.832794,-2.8824134,5.9504766,103371.85
2021-02-14 05:00:00,NL,-4.8985596,-2.8702128,5.8973317,103350.94
2021-02-14 06:00:00,NL,-4.9901733,-3.0117974,5.750814,103360.734
2021-02-14 07:00:00,NL,-4.972534,-3.1695683,5.911585,103355.54
2021-02-14 08:00:00,NL,-4.170349,-3.2140002,6.294687,103341.78
2021-02-14 09:00:00,NL,-2.7921753,-3.118992,6.566617,103324.49
2021-02-14 10:00:00,NL,-1.1542358,-2.9697325,6.628345,103291.805
2021-02-14 11:00:00,NL,0.14501953,-2.8950422,6.8451376,103250.46
2021-02-14 12:00:00,NL,1.2941589,-3.0334942,6.8581824,103211.15
